title,price,description,images,sku,stock,categories
"HW Honor X9 (4G,5G) Ribbon Fingerprint + On Off Button",19.20,"Description Product Specifications andn Features: -HW Honor X9 (4G,5G) Ribbon Fingerprint + On Off Button",https://www.cmedistribution.com.my/wp-content/uploads/2023/07/HW-HONOR-X9-RB-FINGER.jpg,SKU-7FAFX1,62,parts/board/ic
Hw Nova 7 Se Front Camera,14.40,Description Product Specifications andn Features: -Hw Nova 7 Se Front Camera -(OJF1643A0),https://www.cmedistribution.com.my/wp-content/uploads/2023/07/HW-NOVA-7-SE-FRONT-CAM.jpg,SKU-XGK4MO,70,camera
JCID Bus Detection Adapter for V1SE/V1S PRO,138.00,Description JCID Bus Detection Adapter for V1SE/V1S PRO,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2517.jpg,SKU-5TAF4D,39,accessories
MECHANIC KS-11 Hand-Polished Jump Wire of Tweezer,27.60,Description MECHANIC KS-11 Hand-Polished Jump Wire of Tweezer,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2510-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2510-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2510-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2510-4.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2510-5.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2510-6.jpg,SKU-T9HGPJ,52,parts/board/ic
MECHANIC Strong Welding Flux Paste 100G,31.20,Description MECHANIC Strong Welding Flux Paste 100G 👉559 👉223 👉UV559 👉UV223,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2512-5-10.jpg,SKU-Q7ULQU,6,parts/board/ic
MECHANIC UV Solder Masking Ink Green 3CC,7.20,Description MECHANIC UV Solder Masking Ink Green 3CC,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2509-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2509-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2509-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2509-4.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2509-5.jpg,SKU-FP7CL7,31,parts/board/ic
QIANLI REPAIRMAN OK-01 Precise Long Sharp Tip Tweezer,14.40,Description QIANLI REPAIRMAN OK-01 Precise Long Sharp Tip Tweezer,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2511-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2511-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2511-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2511-4.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2511-5.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2511-6.jpg,SKU-AK8FMH,42,uncategorized
Realme 9i/Oppo A76-4G/A96-4G (ORI) Charging Board + Handfree,21.60,Description Product Specifications andn Features: -Realme 9i/Oppo A76-4G/A96-4G (ORI) Charging Board + Handfree,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/REALME-9I-ORI-CC-BOARD.jpg,SKU-XKLNEL,28,parts/board/ic
Realme C30/C33/C33S Sim Tray,3.60,Description Product Specifications andn Features: -Realme C30/C33/C33S Sim Tray,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/REALME-C30-SIMC.jpg,SKU-T1JHWV,63,parts/board/ic
SM A70 Ribbon On Off + Volume,3.60,Description Product Specifications andn Features: -SM A70 Ribbon On Off + Volume -(SM-A705FN SIDE KEY REV0.2),https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SAM-A70-RB-OF.jpg,SKU-UEBSS0,37,parts/board/ic
SM Z Flip F700 Sim Tray,6.00,Description Product Specifications andn Features: -SM Z Flip F700 Sim Tray,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SAM-Z-FLIP-F700-SIMC.jpg,SKU-W3RNSD,52,parts/board/ic
SM Z Fold 2 F916 Sim Tray,6.00,Description Product Specifications andn Features: -SM Z Fold 2 F916 Sim Tray,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SAM-Z-FOLD-2-F916-SIMC.jpg,SKU-P4MDVQ,75,parts/board/ic
SUNSHINE RELIFE RL-403 Solder Paste 183°C,14.40,Description SUNSHINE RELIFE RL-403 Solder Paste 183°C,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2508.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2508.jpg,SKU-WCTMQ7,3,uncategorized
"Vivo V21E (4G,5G) Sim Tray",3.60,"Description Product Specifications andn Features: -Vivo V21E (4G,5G) Sim Tray",https://www.cmedistribution.com.my/wp-content/uploads/2023/07/VIVO-V21E-SIMC.jpg,SKU-BFH13E,80,parts/board/ic
Asus ZS620KL Rear Camera (1SET 2PCS),21.60,Description Product Specifications and Features: -Asus ZS620KL Rear Camera (1SET 2PCS),https://www.cmedistribution.com.my/wp-content/uploads/2023/07/ASUS-ZS620KL-REAR-CAM.jpg,SKU-GWQV4O,41,camera
Fiberglass Pen for Trick for IP Oxidized Pads,31.20,Description Fiberglass Pen for Trick for IP Oxidized Pads,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2498.jpg,SKU-MRV09J,54,parts/board/ic
FIND X GM-03S Multi-Functional PCB Motherboard Holder Fixture,110.40,"Description FIND X GM-03S Multi-Functional PCB Motherboard Holder Fixture Characteristics: -Multi-function al mainboard maintenance device, suitable for 90% motherboard size, new and improved dual-mode artificial stone -Closure to eliminate heat absorption in all directions -Fixation, decongestion, anti-heat absorption, anti-scalding, automatic -Locking, one-button release, stable and non-slip -The synthetic stone main board is processed by CNC, which is resistant to high temperature without heat transfer and does not take away the heat of the main board -It is easy and convenient to install and lock the card in one step. It can slide back and forth by pressing to clamp the motherboard and chip -Adopt stainless steel base plate, with high temperature resistance, fall resistance, corrosion resistance and other characteristics, plus silicone anti-slip pad, which is heavier, more stable, and better anti-slip effect -One-click release can improve maintenance efficiency, the screw can be loosened to prevent chip loosening, and press and hold to move left and right to clamp the chip -In addition to fixing the motherboard chip, the storage slot and clamp can also store parts, which is not messy and convenient to use",https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2496-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2496-1.png|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2496-2.png|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2496-3.png,SKU-GLD8GN,92,parts/board/ic
GTOOLSPRO Steel Wire Head for Removing Frame Glue,9.60,Description GTOOLSPRO Steel Wire Head for Removing Frame Glue,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2495.png,SKU-NI6BBA,57,tools
JCID External Battery Repair FPC -IP SE3,42.00,Description JCID External Battery Repair FPC -IP SE3,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2503.png,SKU-FJIKGW,3,battery
Oppo Reno 8T-5G Camera Lens (1SET 2PCS),2.40,Description Product Specifications and Features: -Oppo Reno 8T-5G Camera Lens (1SET 2PCS),https://www.cmedistribution.com.my/wp-content/uploads/2023/07/OPPO-RENO-8T-5G-CAM-LENS.jpg,SKU-8JVQS6,68,camera
"PXD Pro 11″ (1ST GEN-2018,2ND GEN-2020) A2013/A1934/A1980&A2068/A2230/A2228 Ribbon Face ID Proximity Sensor",54.00,"Description Product Specifications and Features: -PXD Pro 11″ (1ST GEN-2018,2ND GEN-2020) A2013/A1934/A1980&A2068/A2230/A2228 Ribbon Face ID Proximity Sensor",https://www.cmedistribution.com.my/wp-content/uploads/2023/07/IPAD-PRO-11-2018-RB-FACE-ID-PROXIMITY-SENSOR.jpg,SKU-8ZZAGT,98,parts/board/ic
PXD Pro 11″-2018 A2013*A1934/A1980 Buzzer Full Set (1SET 4PCS),102.00,Description Product Specifications and Features: -PXD Pro 11″-2018 A2013*A1934/A1980 Buzzer Full Set (1SET 4PCS),https://www.cmedistribution.com.my/wp-content/uploads/2023/07/IPAD-PRO-11-2018-BUZ-FS.jpg,SKU-DMK2M4,15,speaker
"PXD Pro 11″(2021,2022) ,PXD Pro 12.9″(2021,2022)-A2377/A2459/A2301,A2379/A2461,A2435/ A2761/ A2762/ A2759,A2764/ A2437/ A2766/ A2436 (AA) Charging Flex Ribbon",19.20,"Description Product Specifications and Features: -PXD Pro 11″(2021,2022) ,PXD Pro 12.9″(2021,2022)-A2377/A2459/A2301,A2379/A2461,A2435/ A2761/ A2762/ A2759,A2764/ A2437/ A2766/ A2436 (AA) Charging Flex Ribbon -(101021872 125)",https://www.cmedistribution.com.my/wp-content/uploads/2023/07/IPAD-PRO-11-2021-AA-CC-RB.jpg,SKU-S3SHLB,48,flex/port
RAM IC -D9ZNT,90.00,Description Product Specifications and Features: -RAM IC -D9ZNT,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/RAM-IC-D9ZNT.jpg,SKU-YEI4A1,54,parts/board/ic
Redmi Note 11T Pro/Xiaomi Poco X4 GT (ORI) Charging Board + Sim Holder,30.00,Description Product Specifications and Features: -Redmi Note 11T Pro/Xiaomi Poco X4 GT (ORI) Charging Board + Sim Holder,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/REDMI-NOTE-11T-ORI-CC-BOARD.jpg,SKU-KMJJW5,80,parts/board/ic
"RIDEN RD6018-W DC Power Supply (1SET 3PCS) Display, Power, Casing",780.00,"Description RIDEN RD6018-W DC Power Supply (1SET 3PCS) Display, Power, Casing",https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2494.jpg,SKU-F2H4NB,79,lcd
Rubber Silicon Pad 28CM * 21CM,10.80,Description Rubber Silicon Pad 28CM * 21CM,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2504.png,SKU-U7Y3AY,29,parts/board/ic
SM J6 Plus J610 Ribbon Fingerprint + On Off Button,21.60,Description Product Specifications and Features: -SM J6 Plus J610 Ribbon Fingerprint + On Off Button,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SAM-J6-PLUS-RB-FINGERPRINT.jpg,SKU-G8W88U,79,parts/board/ic
SM Z Fold 4 F936 Sim Tray,6.00,Description Product Specifications andn Features: -SM Z Fold 4 F936 Sim Tray,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SAM-Z-FOLD-4-F936-SIMC.jpg,SKU-1PN7G5,48,parts/board/ic
SM Z Fold F900 Sim Tray,6.00,Description Product Specifications andn Features: -SM Z Fold F900 Sim Tray,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SAM-Z-FOLD-F900-SIMC.jpg,SKU-NGFCY0,26,parts/board/ic
Sony Xperia XA1 Plus Buzzer Full Set,6.00,Description Product Specifications and Features: -Sony Xperia XA1 Plus Buzzer Full Set,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SONY-XP-XA1-PLUS-BUZ-FS.jpg,SKU-X0HULJ,16,speaker
Vivo Y19 Buzzer Full Set,6.00,Description Product Specifications and Features: -Vivo Y19 Buzzer Full Set,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/VIVO-Y19-BUZ-FS.jpg,SKU-U8IWBT,64,speaker
Xiaomi Mix 2 Rear Camera Wide,36.00,Description Product Specifications and Features: -Xiaomi Mix 2 Rear Camera Wide -(D5 N_V03),https://www.cmedistribution.com.my/wp-content/uploads/2023/07/XIAOMI-MIX-2-REAR-CAM.jpg,SKU-G02R76,21,camera
YCS Soldering Flux (55G),8.40,Description YCS Soldering Flux (55G),https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2505.png,SKU-ZRKP42,50,tools
AIXUN 2D Screwdriver Kit (1SET 5PCS),105.60,Description AIXUN 2D Screwdriver Kit (1SET 5PCS),https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2483-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2483-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2483-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2483-4.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2483-5.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2483-6.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2483-7.jpg,SKU-T60P65,64,tools
BAIYI BY-007S Phone Power Cable,258.00,"Description 1. Support Type_C, Lighting, Micro USB three device interface input 2. Support multiple fast-charging protocols such as PPS/PD/QC/AFC/FCP/SCP/PE/SFCP/low-voltage direct charging 3. Support output Type_C interface 100W, QC 3.0 fast charge protocol 4. Support output voltage 5V, 9V, 12V, 20V voltage, the device automatically recognizes the required voltage output 5. LED display shows: Interface model, Real-time use time, Output voltage, Output current 6. Five protection functions of intelligent power supply (overcharge protection, overcurrent protection, overvoltage protection, constant temperature protection, short circuit protection).",https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2486-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2486-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2486-4.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2486-5.jpg,SKU-KD7LP8,76,lcd
JBC Original Soldering Tips C105117,234.00,Description JBC Original Soldering Tips C105117,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2492.gif,SKU-9LSDD2,98,tools
JCONLINE JC-001 Sim Card Board Tester 3sim for IP,18.00,Description JCONLINE JC-001 Sim Card Board Tester 3sim for IP,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2485.jpg,SKU-8G5NJ8,46,parts/board/ic
KAISI K-819 Pad Size Hot Station for LCD Remover Tools,222.00,Description Specifications: -Plug (optional): European plug / American plug -Power: 500W -Temperature control range: 1-450℃ -Input: 220VAC 50/60Hz -Package weight: about 2700g -Product size (length * width * height): about 29.5cm * 21.5cm * 10.2cm -Heating plate size: about 28cm*20cm,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2475-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2475-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2475-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2475-4.jpg,SKU-UMPMPQ,62,lcd
MAANT Multifunctional Rotating Screwdriver Tweezers Storage Stand Base Hodler Repair Tools,74.40,Description MAANT Multifunctional Rotating Screwdriver Tweezers Storage Stand Base Hodler Repair Tools,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2491-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2491-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2491-4.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2491-5.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2491-6.jpg,SKU-F0ED84,12,tools
MA YUAN Multifunctional Rotating Screwdriver Tweezers Storage Stand Base Holder Repair Tools,69.60,Description MA YUAN Multifunctional Rotating Screwdriver Tweezers Storage Stand Base Holder Repair Tools,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2489-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2489-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2489-3.jpg,SKU-4AN15A,77,tools
MINIWARE ES15 Motion Control Electric Screwdriver,420.00,Description MINIWARE ES15 Motion Control Electric Screwdriver,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2493-1.gif|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2493-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2493-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2493-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2493-4.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2493-5.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2493-6.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2493-7.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2493-8.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2493-9.jpg,SKU-6DI7BD,10,parts/board/ic
No.016 Tubemate for Flux Handle Putter,6.00,Description No.016 Tubemate for Flux Handle Putter,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2476.png,SKU-LNLTBF,38,uncategorized
Oneplus 6T Mic Board,14.40,Description Product Specifications and Features: -Oneplus 6T Mic Board -(AED013-SC),https://www.cmedistribution.com.my/wp-content/uploads/2023/07/ONEPLUS-6T-MIC-BOARD.jpg,SKU-46G1CU,66,parts/board/ic
POWER-Z Charger La KbM003C Portable USB-C Fast Charging Tester PD3.0 QC5.0 Digital Volmeter,300.00,Description POWER-Z Charger La KbM003C Portable USB-C Fast Charging Tester PD3.0 QC5.0 Digital Volmeter,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2487-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2487-4.jpg,SKU-JFXK8Y,74,uncategorized
POWER-Z Charger Lab USB PD Voltage Deception Instrument KT002 Tester,222.00,Description POWER-Z Charger Lab USB PD Voltage Deception Instrument KT002 Tester,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2488-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2488-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2488-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2488-4.jpg,SKU-UXWNQF,83,uncategorized
SM T380/T385/T387 Ribbon UI For Charging,14.40,Description Product Specifications and Features: -SM T380/T385/T387 Ribbon UI For Charging -(SM-T387V IF CTC R0.2),https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SAM-T380-RB-UI-CC.jpg,SKU-F72TRC,53,parts/board/ic
SW18035 Chemtronics Solder-Wick Desoldering Braid (1PACK 10PCS),69.60,Description SW18035 Chemtronics Solder-Wick Desoldering Braid (1PACK 10PCS),https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2478.jpg,SKU-9SHUL7,75,parts/board/ic
UYUE E210 Mini Portale Nano Electric Soldering Iron Fast Charging Welding Pen,162.00,"Description Characteristics: -Mini portable Nano electric soldering iron, smart sleep, extended life -When idle for 10-120s (adjustable), it will automatically go to sleep, pick up and shake gently to resume use -Type-C interface, plug and play, 3 seconds rapid heating, rapid tin melting, lightweight and portable welding artifact -Say goodbye to the cumbersome welding station of the past, does not occupy desktop space, is portable, and is easy to maintain -3 seconds of quick heat, integrated heating core -Plug-in integrated heating core, fast heating, easy to tin, no need to wait -Lightweight design so you can take it anywhere -Anodized sandblasted surface process, the shape is round, anti-sweat, anti-skid and it is not tired after a day’s use -With a plug-in integrated soldering iron head, easy and quick to replace",https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2479-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2479-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2479-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2479-4.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2479-5.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2479-6.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2479-7.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2479-8.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2479-9.jpg,SKU-UXIQLD,66,parts/board/ic
WYLIE Camera Fixed Service Fixture/ APP A9-A16 Chip Fixing,78.00,Description WYLIE Camera Fixed Service Fixture/ APP A9-A16 Chip Fixing,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2490-1.png|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2490-2.png|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2490-3.png,SKU-1S25Y6,4,camera
WYLIE WL-106 Diagonal Cutting Pliers,15.60,Description WYLIE WL-106 Diagonal Cutting Pliers,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2481-1.png|https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2481-2.png,SKU-X2NOQA,74,uncategorized
WYLIE WL-15H Ceramic Curve Tweezer,28.80,Description WYLIE WL-15H Ceramic Curve Tweezer,https://www.cmedistribution.com.my/wp-content/uploads/2023/07/SVC-2480-3.jpg,SKU-BS0XY1,49,parts/board/ic
